"NutsID","year","Cereals","Dried pulses","Temporary grasses and grazings","Fodder plants","Potatoes","Sugarbeets","Industrial crops","Fresh vegetables","Flowers and ornamental plants","Other temporary crops"
"111160902",2019,22,0,11,38,0,0,0,2,0,2
"111160903",2019,9,0,0,12,1,0,0,0,0,0
"111160904",2019,28,1,0,91,6,0,0,0,2,0
"111160905",2019,25,0,0,65,2,0,0,1,0,0
"111160908",2019,34,0,6,197,2,0,4,0,3,0
"111160910",2019,24,1,8,71,3,0,0,2,0,0
"111160911",2019,2,1,0,3,1,0,0,2,0,0
"111160914",2019,30,0,5,62,2,0,0,0,0,0
"111160915",2019,40,0,1,28,0,0,0,1,0,0
"111160920",2019,41,9,0,43,7,0,0,0,0,0
"111160922",2019,8,0,4,9,1,0,0,13,1,0
"111160923",2019,11,0,27,51,0,0,0,0,0,0
"111160925",2019,19,0,13,9,1,0,0,0,0,0
"111160926",2019,62,1,3,85,7,0,0,3,0,0
"111160928",2019,49,1,13,83,3,0,0,0,1,0
"111160935",2019,37,6,0,72,8,0,0,0,7,0
"111160938",2019,9,0,0,65,0,0,0,0,0,0
"111160940",2019,24,1,0,94,3,0,0,0,2,0
"111160941",2019,44,1,3,111,2,0,0,4,4,2
"111160942",2019,39,0,1,60,3,0,0,0,4,0
"111160943",2019,69,1,0,78,9,0,0,0,0,1
"111160944",2019,42,0,2,111,1,0,0,0,2,0
"111160945",2019,42,1,0,58,1,0,0,0,0,0
"111160946",2019,69,2,0,69,5,0,0,1,0,0
"111160947",2019,40,1,0,47,4,0,0,1,0,0
"111160948",2019,19,2,0,54,3,0,0,0,1,0
"111161003",2019,13,0,0,8,1,0,0,0,0,0
"111161004",2019,10,0,1,49,2,0,0,0,0,0
"111161006",2019,17,0,1,18,1,0,0,1,0,0
"111161007",2019,0,0,0,4,0,0,0,0,0,0
"111161009",2019,12,0,2,8,1,0,0,0,0,3
"111161012",2019,8,0,3,5,1,0,0,0,0,0
"111161013",2019,3,0,10,16,1,0,0,0,0,0
"111161016",2019,25,0,4,54,1,0,0,0,0,0
"111161017",2019,7,0,0,7,1,0,0,0,0,0
"111161018",2019,10,0,1,81,1,0,0,0,0,0
"111161019",2019,4,0,0,13,0,0,0,0,0,0
"112030102",2019,30,3,1,30,2,0,0,1,0,0
"112030104",2019,8,0,1,0,0,0,0,0,0,0
"112030105",2019,26,1,8,16,0,0,0,1,0,0
"112030107",2019,23,0,1,66,1,0,0,1,1,0
"112030108",2019,29,0,5,32,0,0,0,4,0,0
"112030111",2019,14,2,1,1,0,0,0,2,1,0
"112030112",2019,18,6,2,29,0,0,0,3,0,0
"112030113",2019,27,1,17,33,1,0,0,2,0,0
"112030118",2019,45,0,14,60,2,0,0,7,1,0
"112030119",2019,6,0,1,0,0,0,0,1,0,0
"112030120",2019,15,2,4,8,1,0,0,4,1,0
"112030125",2019,27,1,10,13,2,0,0,8,1,0
"112030126",2019,27,2,9,10,0,0,0,0,0,0
"112030127",2019,54,2,9,62,0,0,0,7,0,0
"112030128",2019,13,0,2,6,0,0,0,0,0,0
"112030129",2019,74,0,22,34,3,0,0,5,0,0
"112030201",2019,18,0,14,286,0,0,0,1,0,0
"112030202",2019,6,0,0,97,0,0,0,0,0,0
"112030203",2019,13,0,2,192,0,0,0,0,0,0
"112030205",2019,41,0,0,89,0,0,0,0,0,0
"112030206",2019,8,0,0,209,0,0,0,0,0,0
"112030208",2019,32,0,0,160,0,0,0,0,1,0
"112030209",2019,2,0,0,58,0,0,0,0,0,0
"112030210",2019,1,0,0,3,0,0,0,0,0,0
"112030212",2019,8,0,0,28,1,0,0,2,0,0
"112030213",2019,8,0,0,179,0,0,0,0,1,0
"112030215",2019,37,0,4,326,1,0,0,19,0,0
"112030216",2019,8,0,3,299,2,0,0,0,1,0
"112030218",2019,16,1,9,68,1,0,0,0,0,0
"112030220",2019,9,0,0,116,0,0,0,0,1,0
"112030221",2019,9,0,0,82,0,0,0,0,1,0
"112030224",2019,8,0,0,341,1,0,1,0,2,0
"112030228",2019,41,2,2,808,3,0,0,11,1,0
"112030234",2019,10,1,2,151,0,0,0,2,0,0
"112030235",2019,12,0,4,140,0,0,0,1,1,0
"112030237",2019,5,0,1,149,0,0,0,3,0,0
"112030242",2019,9,0,0,50,0,0,0,0,0,0
"112030243",2019,10,0,1,253,0,0,0,1,0,0
"112030244",2019,12,0,1,862,5,0,0,0,0,0
"112030245",2019,8,0,0,358,0,0,0,1,1,0
"112030247",2019,15,0,3,84,1,0,0,0,1,0
"112030252",2019,15,1,0,45,0,0,0,3,0,0
"112030254",2019,22,0,1,83,0,0,0,0,0,1
"112030255",2019,43,0,6,118,1,0,0,1,0,0
"112030256",2019,17,1,0,136,2,0,0,1,0,0
"112030257",2019,17,0,1,428,0,0,0,1,0,0
"112030259",2019,7,1,1,41,0,0,0,0,0,0
"112030260",2019,15,0,0,59,0,0,0,0,0,0
"112030261",2019,10,0,0,193,1,0,0,0,3,0
"112030263",2019,20,0,0,482,0,0,0,0,1,0
"112030264",2019,26,0,6,583,1,0,0,3,0,0
"112030265",2019,9,0,0,83,0,0,0,1,0,0
"112030268",2019,5,0,0,14,0,0,0,0,0,0
"112030272",2019,2,0,0,16,0,0,0,0,0,0
"112030277",2019,6,0,7,57,0,0,0,0,0,0
"112030279",2019,4,0,2,41,0,0,0,0,0,0
"112030282",2019,7,0,1,219,0,0,0,0,0,0
"112030283",2019,19,0,0,104,3,0,0,0,3,0
"112030287",2019,17,0,1,281,1,0,0,7,1,0
"112030290",2019,25,0,8,92,0,0,0,1,0,0
"112030291",2019,14,0,15,344,1,0,0,1,0,0
"112030292",2019,17,0,4,157,1,0,0,0,4,2
"112030293",2019,10,0,5,178,1,0,0,0,0,0
"112030294",2019,18,0,0,118,1,0,0,1,0,0
"112030295",2019,23,1,4,388,1,0,0,1,1,3
"112030296",2019,27,0,13,1433,2,0,3,4,1,0
"112030297",2019,21,4,7,96,1,0,0,1,1,0
"112030298",2019,16,1,0,16,0,0,0,0,0,0
"112030299",2019,13,0,0,129,0,0,0,0,0,0
"1120302FA",2019,18,2,1,627,2,0,0,14,1,0
"1120302FB",2019,34,0,2,716,2,0,0,2,0,0
"1120302FC",2019,23,1,3,251,1,0,0,0,0,2
"1120302FD",2019,25,0,2,341,1,0,3,2,0,0
"1120302FE",2019,18,1,2,319,1,0,0,1,1,0
"1120302FF",2019,6,0,5,79,0,0,0,0,0,0
"1120302FG",2019,42,1,5,1010,2,0,2,2,0,4
"1120302FH",2019,40,1,0,361,2,0,0,2,0,0
"112030301",2019,66,0,1,171,3,0,0,6,1,0
"112030312",2019,16,0,1,119,1,0,0,0,0,0
"112030313",2019,38,0,0,115,2,0,0,2,0,0
"112030315",2019,10,0,0,109,1,0,0,1,0,0
"112030319",2019,2,0,0,1,0,0,0,0,0,0
"112030322",2019,19,0,0,29,1,0,0,0,0,0
"112030325",2019,33,0,0,129,1,0,0,2,0,0
"112030330",2019,21,0,1,13,0,0,0,0,1,0
"112030331",2019,26,1,0,162,0,0,0,2,0,0
"112030334",2019,20,0,2,175,0,0,0,0,0,0
"112030336",2019,26,0,3,74,0,0,0,1,1,0
"112030338",2019,13,0,1,78,1,0,0,2,0,0
"112030349",2019,0,0,0,0,0,0,0,0,0,0
"112030351",2019,3,0,0,3,0,0,0,1,0,0
"112030354",2019,22,0,21,240,2,0,0,2,0,0
"112030355",2019,31,0,1,114,1,0,0,1,0,0
"112030356",2019,7,0,0,21,0,0,0,1,0,0
"112030357",2019,15,0,0,25,0,0,0,0,0,0
"112030363",2019,28,0,0,261,0,0,0,1,1,0
"112030364",2019,3,0,0,20,0,0,0,0,0,0
"112030365",2019,0,0,0,0,0,0,0,0,0,0
"112030366",2019,61,0,14,59,5,0,0,3,0,0
"112030367",2019,48,0,4,128,1,0,1,1,0,0
"112030368",2019,46,0,0,123,0,0,0,4,1,0
"112030369",2019,117,0,0,272,1,0,0,1,0,0
"112030370",2019,20,0,6,67,0,0,0,1,0,0
"112030371",2019,25,0,0,40,1,0,0,1,0,0
"112030372",2019,24,0,8,102,0,0,0,1,0,0
"112030373",2019,11,0,0,61,0,0,0,0,0,0
"112030374",2019,49,0,2,194,5,0,0,5,0,0
"112030375",2019,50,0,1,105,0,0,0,8,0,0
"112030376",2019,36,0,1,56,2,0,0,0,0,0
"112030377",2019,11,0,6,22,1,0,0,1,0,0
"112030378",2019,7,0,2,4,0,0,0,1,2,0
"112030379",2019,40,0,0,128,0,0,0,11,0,0
"112030380",2019,35,0,0,40,0,0,0,0,0,0
"112030381",2019,14,1,0,33,0,0,0,1,0,0
"112030601",2019,19,0,0,69,3,0,0,14,1,0
"112030608",2019,33,0,0,100,3,0,0,8,0,0
"112030610",2019,67,2,0,158,7,0,0,0,0,0
"112030615",2019,20,0,60,66,0,0,0,0,1,0
"112030616",2019,133,3,0,46,21,0,0,211,14,0
"112030617",2019,23,1,0,83,12,0,0,91,0,4
"112030618",2019,27,8,0,543,26,0,0,27,0,0
"112030619",2019,74,12,0,651,6,0,0,54,3,0
"112030620",2019,58,1,16,180,3,0,0,5,1,0
"112031001",2019,16,1,3,38,1,0,0,0,0,0
"112031003",2019,4,0,0,2,0,0,0,1,0,0
"112031004",2019,8,2,2,19,1,0,0,2,0,0
"112031008",2019,13,0,4,34,1,0,0,2,0,0
"112031009",2019,14,0,1,5,0,0,0,2,0,0
"112031010",2019,8,0,0,3,1,0,0,0,0,0
"112031012",2019,11,0,0,4,0,0,0,1,0,0
"112031013",2019,14,0,0,23,1,0,2,0,0,0
"112031014",2019,15,0,1,11,1,0,0,0,0,0
"112031015",2019,11,0,2,9,0,0,0,1,0,0
"112031017",2019,12,1,0,3,1,0,0,1,0,0
"112031018",2019,17,0,0,52,0,0,2,1,0,0
"112031019",2019,30,0,0,52,0,0,0,0,0,0
"112031020",2019,6,0,3,35,1,0,0,1,0,0
"112031304",2019,14,0,2,169,1,0,0,0,1,0
"112031308",2019,96,1,0,220,1,0,0,2,16,0
"112031309",2019,27,1,1,37,3,0,0,1,0,0
"112031311",2019,12,1,0,63,2,0,3,1,0,0
"112031313",2019,8,1,5,7,1,0,0,0,0,0
"112031316",2019,9,1,8,10,2,0,0,1,0,0
"112031317",2019,10,0,2,9,1,0,0,1,0,0
"112031323",2019,24,0,10,52,2,0,0,0,1,0
"112031324",2019,6,0,5,14,1,0,0,0,1,0
"112031325",2019,5,0,3,20,0,0,0,0,0,0
"112031328",2019,10,0,7,25,1,0,0,0,0,0
"112031330",2019,6,1,1,41,2,0,0,0,0,0
"112031331",2019,13,0,2,25,1,0,0,0,0,0
"112031335",2019,13,0,2,21,1,0,0,2,0,0
"112031337",2019,5,1,2,17,0,0,1,1,1,0
"112031340",2019,3,0,0,8,0,0,0,0,0,0
"112031342",2019,47,0,0,92,2,0,0,2,0,0
"112031350",2019,20,1,8,15,2,0,0,2,0,0
"112031352",2019,31,0,5,171,1,0,0,3,0,0
"112031354",2019,9,1,4,75,1,0,0,0,0,0
"112031355",2019,13,1,0,38,2,0,1,1,0,0
"112031359",2019,18,1,23,37,4,0,0,0,0,0
"112031360",2019,77,6,87,130,13,0,3,0,0,4
"112031361",2019,14,1,0,27,3,0,0,0,0,0
"112031362",2019,19,1,2,60,1,0,0,1,0,0
"112031363",2019,8,0,4,26,1,0,0,0,0,0
"112031364",2019,16,1,0,108,1,0,0,0,0,0
"112031365",2019,17,1,5,36,2,0,0,0,0,0
"112031366",2019,21,0,0,33,3,0,0,1,1,0
"112031367",2019,27,3,5,24,3,0,0,0,0,0
"112031368",2019,26,1,5,62,1,0,0,0,0,0
"112031369",2019,40,10,0,35,9,0,0,1,0,0
"112031370",2019,47,0,11,64,1,0,0,1,0,0
"119030401",2019,27,0,7,27,4,0,2,0,0,0
"119030404",2019,16,1,1,16,0,0,0,0,0,0
"119030405",2019,15,0,3,18,1,0,0,0,0,0
"119030406",2019,9,1,13,9,1,0,0,0,0,0
"119030407",2019,36,0,5,63,1,0,0,1,0,0
"119030408",2019,23,0,1,8,1,0,0,0,0,0
"119030413",2019,16,0,1,31,0,0,0,0,0,0
"119030415",2019,42,0,8,41,1,0,0,0,0,0
"119030418",2019,24,1,2,17,2,0,0,1,0,0
"119030419",2019,40,0,4,17,0,0,0,0,0,0
"119030420",2019,28,1,35,32,1,0,0,0,0,0
"119030421",2019,66,1,11,47,3,0,0,0,0,0
"119030705",2019,5,0,7,12,1,0,0,0,0,0
"119030708",2019,15,1,17,17,2,0,2,0,0,0
"119030709",2019,14,1,12,9,2,0,2,1,0,0
"119030712",2019,12,1,2,13,1,0,0,0,0,0
"119030714",2019,19,0,1,24,1,0,0,0,0,0
"119030716",2019,3,0,15,5,0,0,0,0,0,0
"119030719",2019,19,0,7,22,1,0,0,0,0,0
"119030722",2019,27,1,36,59,3,0,0,0,11,0
"119030723",2019,26,0,22,19,3,0,0,2,0,1
"119030724",2019,12,0,2,16,0,0,0,0,0,0
"119030725",2019,10,0,8,18,0,0,0,1,0,0
"119030726",2019,4,0,0,23,0,0,0,0,0,0
"119030728",2019,55,4,85,76,7,0,0,2,0,0
"119030729",2019,11,1,11,7,2,0,0,0,0,0
"119030730",2019,19,1,3,21,2,0,0,1,0,0
"119030733",2019,18,1,23,17,2,0,1,1,0,0
"119030736",2019,11,0,10,17,0,0,0,0,0,0
"119030737",2019,11,1,7,31,0,0,0,0,0,0
"119030738",2019,15,2,1,19,1,0,0,0,0,0
"119030739",2019,10,1,22,26,1,0,0,0,0,0
"119030740",2019,19,0,57,60,3,0,0,3,0,0
"119030741",2019,28,0,22,39,3,0,0,0,0,0
"119030742",2019,13,1,30,10,2,0,0,2,0,0
"119030743",2019,17,1,144,48,3,0,0,2,0,0
"119030744",2019,8,1,6,9,0,0,0,0,0,0
"119030801",2019,6,0,0,32,0,0,0,2,0,0
"119030804",2019,10,0,2,12,0,0,0,4,0,0
"119030806",2019,9,0,5,14,2,0,0,1,0,0
"119030807",2019,15,0,0,107,0,0,0,0,0,0
"119030808",2019,7,0,1,32,0,0,0,2,0,0
"119030812",2019,2,0,0,3,0,0,0,3,0,0
"119030813",2019,12,0,0,10,0,0,0,13,5,0
"119030815",2019,28,0,0,46,0,0,0,3,0,0
"119030820",2019,12,0,5,12,1,0,2,1,0,0
"119030821",2019,6,0,0,16,0,0,0,1,0,0
"119030823",2019,16,0,3,76,0,0,0,7,0,0
"119030824",2019,18,0,2,19,4,0,0,1,0,0
"119030827",2019,17,0,0,256,0,0,0,2,0,0
"119030828",2019,12,0,0,59,0,0,0,4,0,0
"119030830",2019,7,1,4,15,0,0,0,0,0,0
"119030831",2019,2,0,0,5,0,0,0,1,0,0
"119030832",2019,4,0,0,3,1,0,0,1,0,0
"119030835",2019,7,0,1,27,0,0,0,4,0,0
"119030836",2019,6,0,0,16,0,0,0,3,3,0
"119030837",2019,18,0,0,15,0,0,0,2,0,0
"119030838",2019,12,0,0,117,0,0,0,3,4,0
"119030840",2019,10,0,4,90,0,0,0,1,0,0
"119030842",2019,8,0,2,33,1,0,0,1,0,0
"119030850",2019,1,0,0,5,0,0,0,0,0,0
"119030854",2019,14,0,2,64,0,0,0,9,0,1
"119030857",2019,11,0,0,117,2,0,0,14,0,0
"119030858",2019,8,0,0,21,0,0,0,3,0,0
"119030865",2019,41,1,6,121,2,0,0,3,0,0
"119030866",2019,20,0,1,14,1,0,0,21,0,0
"119030868",2019,10,0,0,57,0,0,0,15,0,0
"119030871",2019,4,0,0,9,0,0,0,4,0,0
"119030875",2019,14,0,0,21,0,0,0,0,0,0
"119030876",2019,20,1,0,75,0,0,0,8,1,0
"119030877",2019,11,2,0,19,0,0,0,0,0,0
"119030878",2019,47,1,12,80,2,0,0,3,0,0
"119030879",2019,15,0,4,56,1,0,0,4,0,0
"119030880",2019,28,0,2,120,0,0,0,0,0,0
"119030881",2019,18,9,1,28,3,0,0,20,0,0
"119030882",2019,6,0,0,39,0,0,0,1,0,0
"119030883",2019,36,0,3,178,0,0,0,0,0,0
"119030884",2019,0,0,0,0,0,0,0,0,0,0
"119030885",2019,12,0,0,58,0,0,0,4,0,0
"119030886",2019,28,0,0,202,0,0,0,1,0,0
"119030887",2019,29,0,0,63,0,0,0,4,0,0
"119030888",2019,26,0,0,47,0,0,0,3,1,0
"119030889",2019,16,0,0,24,3,0,0,1,0,0
"119030890",2019,18,0,5,363,1,0,0,0,0,0
"119030891",2019,16,0,0,3,0,0,0,7,3,0
"119030906",2019,18,0,8,26,2,0,0,1,0,0
"119030908",2019,37,0,0,45,2,0,0,1,0,0
"119030912",2019,10,0,0,6,1,0,0,0,0,0
"119030913",2019,23,0,1,34,0,0,0,0,0,0
"119030914",2019,18,0,0,21,1,0,1,1,0,0
"119030915",2019,5,0,0,7,0,0,0,0,0,0
"119030917",2019,57,1,0,9,0,0,0,0,0,0
"119030919",2019,10,1,0,24,0,0,0,0,0,0
"119030921",2019,20,0,0,32,3,0,0,2,0,0
"119030922",2019,34,1,0,145,0,0,0,0,0,0
"119030923",2019,29,1,1,32,2,0,0,0,0,0
"119030924",2019,27,4,1,44,4,0,1,1,0,0
"119030925",2019,15,1,4,22,1,0,0,0,0,0
"119030926",2019,7,0,0,27,0,0,0,0,0,0
"119030927",2019,15,0,0,41,0,0,0,0,0,0
"119030929",2019,18,0,6,13,1,0,6,0,0,0
"119030930",2019,25,0,3,5,2,0,0,0,0,1
"119030931",2019,32,0,0,40,4,0,0,1,3,0
"119030932",2019,18,0,0,31,0,0,0,1,8,0
"119030933",2019,13,0,4,17,1,0,0,0,0,0
"119030934",2019,42,1,1,152,3,0,0,2,0,0
"119030935",2019,65,3,5,31,3,0,0,0,0,0
"119031105",2019,7,0,0,7,2,0,6,0,0,0
"119031107",2019,4,1,12,31,0,0,0,0,0,0
"119031108",2019,13,3,7,38,0,0,0,0,0,0
"119031109",2019,11,0,16,7,1,0,0,1,0,0
"119031110",2019,8,1,8,39,0,0,0,1,0,0
"119031111",2019,8,0,0,3,0,0,0,0,0,0
"119031112",2019,9,2,21,40,0,0,1,0,0,0
