"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops"
"111160514",2019,0,0,0,0,0,1,0
"111160515",2019,0,0,0,0,1,1,0
"111160519",2019,0,0,0,0,0,0,35
"111160520",2019,0,0,0,0,0,1,0
"111160521",2019,0,0,0,0,0,0,0
"111160522",2019,0,0,0,0,2,1,0
"111160523",2019,0,0,8,0,0,2,0
"111160524",2019,0,0,2,0,7,3,0
"111160525",2019,0,0,1,0,0,0,0
"111160526",2019,0,0,0,0,0,1,0
"111160601",2019,0,0,1,0,1,3,0
"111160602",2019,0,0,0,0,4,7,0
"111160603",2019,0,1,2,0,5,36,0
"111160604",2019,0,0,0,0,0,4,0
"111160606",2019,0,0,3,0,0,5,0
"111160611",2019,0,7,3,5,3,38,0
"111160612",2019,0,0,0,0,0,6,0
"111160613",2019,0,0,0,0,3,18,0
"111160614",2019,1,0,0,0,8,48,0
"111160619",2019,0,0,1,0,2,13,0
"111160623",2019,0,0,0,0,0,16,0
"111160624",2019,2,0,2,0,3,6,0
"111160626",2019,0,0,4,0,15,64,0
"111160627",2019,0,0,2,0,0,8,0
"111160628",2019,0,0,5,1,8,54,0
"111160629",2019,0,0,1,0,1,11,0
"111160630",2019,0,1,0,0,0,3,0
"111160701",2019,1,1,1,0,6,20,0
"111160703",2019,0,2,2,0,4,36,0
"111160704",2019,2,5,2,0,22,78,0
"111160707",2019,1,5,0,3,8,35,0
"111160708",2019,0,0,0,0,0,37,0
"111160709",2019,0,0,0,0,0,0,0
"111160710",2019,0,0,1,0,2,29,0
"111160713",2019,3,3,2,0,4,56,0
"111160714",2019,2,3,3,3,6,40,2
"111160716",2019,3,6,9,3,2,81,0
"111160717",2019,0,4,0,0,13,66,0
"111160718",2019,3,7,8,1,29,60,0
"111160719",2019,0,7,2,0,1,28,0
"111160721",2019,0,1,0,1,0,23,0
"111160724",2019,1,1,2,0,1,11,0
"111160726",2019,1,1,10,0,9,32,0
"111160727",2019,0,2,0,0,1,24,0
"111160728",2019,0,5,0,0,11,38,0
"111160729",2019,0,1,0,0,2,12,0
"111160734",2019,1,3,1,0,7,26,0
"111160737",2019,4,13,9,6,34,113,0
"111160739",2019,2,8,6,0,10,35,0
"111160740",2019,1,1,2,0,4,9,0
"111160742",2019,0,1,0,0,0,15,0
"111160743",2019,0,2,1,0,1,14,0
"111160744",2019,1,5,1,0,2,10,0
"111160745",2019,1,1,3,3,1,12,0
"111160746",2019,0,1,0,0,2,5,0
"111160747",2019,1,4,2,2,9,20,0
"111160750",2019,2,1,1,0,0,25,0
"111160752",2019,0,4,1,1,3,21,0
"111160753",2019,0,1,2,0,7,64,0
"111160754",2019,1,1,6,0,16,27,0
"111160755",2019,1,0,2,0,12,40,0
"111160756",2019,0,4,0,0,5,11,0
"111160757",2019,2,5,1,0,12,49,0
"111160758",2019,1,5,8,1,11,61,2
"111160759",2019,0,1,0,0,0,2,0
"111160760",2019,1,4,3,0,8,31,0
"111160802",2019,0,0,0,0,1,12,0
"111160803",2019,0,1,0,0,0,9,0
"111160805",2019,0,0,0,0,0,24,0
"111160806",2019,0,0,0,0,1,11,0
"111160808",2019,0,0,1,0,2,28,0
"111160812",2019,0,0,0,38,0,3,0
"111160816",2019,0,0,0,1,0,12,0
"111160817",2019,0,0,1,0,0,15,0
"111160818",2019,0,0,0,0,0,15,0
"111160819",2019,1,0,1,1,2,49,1
"111160820",2019,0,0,2,0,7,13,0
"111160901",2019,0,0,0,0,0,0,0
"111160902",2019,1,0,4,0,1,7,0
"111160903",2019,0,2,0,0,1,2,0
"111160904",2019,0,0,0,0,1,9,0
"111160905",2019,0,0,0,0,0,0,0
"111160908",2019,0,0,0,0,0,3,0
"111160910",2019,0,0,1,0,0,1,0
"111160911",2019,1,0,4,0,0,2,0
"111160914",2019,0,0,0,0,0,3,0
"111160915",2019,1,3,2,0,5,9,0
"111160920",2019,0,1,1,0,0,4,0
"111160922",2019,1,2,1,6,4,6,0
"111160923",2019,1,0,1,3,0,1,0
"111160925",2019,1,0,1,0,0,11,0
"111160926",2019,1,0,3,2,5,17,0
"111160928",2019,2,1,2,0,0,12,0
"111160935",2019,0,0,0,1,0,13,0
"111160938",2019,1,2,3,1,0,2,0
"111160940",2019,0,0,0,0,0,5,0
"111160941",2019,4,4,5,1,1,17,0
"111160942",2019,1,2,2,2,0,49,0
"111160943",2019,2,8,6,0,8,146,0
"111160944",2019,1,0,2,0,0,7,0
"111160945",2019,1,1,3,18,5,25,0
"111160946",2019,2,5,3,1,1,40,0
"111160947",2019,1,2,2,2,2,35,0
"111160948",2019,1,0,0,0,1,5,0
"111161003",2019,0,0,1,0,4,6,0
"111161004",2019,0,0,6,0,82,2,0
"111161006",2019,0,0,0,0,0,5,0
"111161007",2019,0,0,2,0,0,0,0
"111161009",2019,0,0,5,0,0,1,0
"111161012",2019,0,0,0,0,0,1,0
"111161013",2019,0,0,0,0,0,1,0
"111161016",2019,0,0,0,1,0,3,0
"111161017",2019,0,0,0,2,0,1,0
"111161018",2019,0,0,2,0,0,2,0
"111161019",2019,0,1,1,0,2,4,0
"112030102",2019,2,0,5,1,0,30,0
"112030104",2019,0,0,2,0,0,7,0
"112030105",2019,9,0,6,2,1,10,0
"112030107",2019,8,0,4,29,0,146,0
"112030108",2019,12,2,12,9,1,30,0
"112030111",2019,2,1,4,2,1,25,0
"112030112",2019,8,3,2,6,1,11,0
"112030113",2019,2,0,2,20,2,8,0
"112030118",2019,2,12,2,4,0,79,0
"112030119",2019,7,0,2,0,0,18,0
"112030120",2019,9,4,1,0,0,10,0
"112030125",2019,12,1,8,2,0,20,0
"112030126",2019,2,0,6,2,1,14,0
"112030127",2019,12,2,14,35,3,51,3
"112030128",2019,1,0,6,8,0,12,0
"112030129",2019,15,0,5,3,1,23,0
"112030201",2019,0,0,0,0,1,12,0
"112030202",2019,0,0,0,0,0,4,0
"112030203",2019,1,0,0,5,1,6,0
"112030205",2019,0,0,0,0,0,4,0
"112030206",2019,0,0,0,0,0,2,0
"112030208",2019,0,0,0,0,0,1,0
"112030209",2019,0,0,6,0,0,0,0
"112030210",2019,0,0,0,0,0,15,0
"112030212",2019,0,0,0,0,0,2,0
"112030213",2019,0,0,0,0,0,1,0
"112030215",2019,0,0,5,0,1,1,0
"112030216",2019,0,0,0,0,0,6,0
"112030218",2019,1,0,0,0,1,6,0
"112030220",2019,0,0,0,0,0,0,0
"112030221",2019,0,0,0,0,0,4,0
"112030224",2019,0,2,3,0,2,13,1
"112030228",2019,2,1,0,0,0,4,0
"112030234",2019,0,0,0,0,0,2,0
"112030235",2019,0,2,0,0,0,8,0
"112030237",2019,0,0,0,0,0,2,0
"112030242",2019,0,0,0,0,0,3,0
"112030243",2019,0,0,1,0,1,2,0
"112030244",2019,0,0,0,0,1,7,0
"112030245",2019,0,0,1,0,0,31,0
"112030247",2019,1,0,5,1,1,3,0
"112030252",2019,2,0,1,0,0,50,0
"112030254",2019,0,0,0,0,0,2,0
"112030255",2019,2,0,0,0,1,3,0
"112030256",2019,0,1,0,0,0,7,0
"112030257",2019,0,0,0,0,0,21,0
"112030259",2019,0,0,0,0,0,2,0
"112030260",2019,0,0,1,9,0,3,0
"112030261",2019,0,0,3,0,0,11,0
"112030263",2019,0,0,1,0,6,45,0
"112030264",2019,2,1,1,0,1,6,0
"112030265",2019,0,0,1,0,0,5,0
"112030268",2019,0,0,0,0,0,2,0
"112030272",2019,0,0,0,0,0,0,0
"112030277",2019,0,0,0,0,0,1,0
"112030279",2019,0,0,0,0,1,1,0
"112030282",2019,0,0,0,3,1,27,0
"112030283",2019,0,0,3,0,0,18,0
"112030287",2019,0,0,0,0,0,9,0
"112030290",2019,1,3,5,0,2,5,0
"112030291",2019,6,1,2,4,1,22,0
"112030292",2019,4,0,2,3,0,54,0
"112030293",2019,1,0,1,3,0,5,0
"112030294",2019,4,1,3,1,1,25,0
"112030295",2019,0,0,1,0,0,35,4
"112030296",2019,1,1,1,3,0,23,0
"112030297",2019,0,1,2,3,0,25,0
"112030298",2019,1,1,4,1,1,12,3
"112030299",2019,0,0,0,0,2,11,0
"1120302FA",2019,1,0,0,8,1,10,0
"1120302FB",2019,0,0,1,0,0,3,0
"1120302FC",2019,0,3,1,0,5,6,0
"1120302FD",2019,1,2,1,0,0,20,0
"1120302FE",2019,2,0,2,3,1,25,0
"1120302FF",2019,0,0,0,0,0,2,0
"1120302FG",2019,1,0,1,0,2,30,0
"1120302FH",2019,1,1,2,1,0,16,0
"112030301",2019,0,0,0,3,0,25,0
"112030312",2019,0,0,0,0,0,3,0
"112030313",2019,1,1,1,1,2,11,0
"112030315",2019,0,0,1,0,0,5,0
"112030319",2019,0,0,0,0,1,3,0
"112030322",2019,0,0,0,0,0,4,0
"112030325",2019,0,0,14,5,0,4,0
"112030330",2019,0,0,1,1,0,30,0
"112030331",2019,2,3,6,8,15,49,0
"112030334",2019,0,0,0,0,0,6,0
"112030336",2019,0,0,1,2,9,5,0
"112030338",2019,0,0,1,2,0,6,0
"112030349",2019,0,0,0,0,0,0,0
"112030351",2019,0,0,1,0,0,0,0
"112030354",2019,1,0,1,0,1,4,0
"112030355",2019,0,0,0,0,0,9,0
"112030356",2019,1,0,0,0,0,13,0
"112030357",2019,0,0,0,0,2,2,0
"112030363",2019,1,2,0,4,0,4,0
"112030364",2019,1,0,0,0,0,4,0
"112030365",2019,0,0,0,0,0,0,0
"112030366",2019,0,0,1,2,0,30,0
"112030367",2019,1,0,1,0,0,22,0
"112030368",2019,1,0,2,22,2,69,0
"112030369",2019,0,0,6,13,3,22,0
"112030370",2019,1,0,1,2,2,9,0
"112030371",2019,1,0,4,0,2,4,0
"112030372",2019,1,0,1,5,0,6,0
"112030373",2019,0,0,2,2,0,2,0
"112030374",2019,0,1,10,5,2,17,0
"112030375",2019,0,0,1,2,0,5,0
"112030376",2019,1,0,1,0,0,12,0
"112030377",2019,0,0,0,2,1,11,0
"112030378",2019,0,0,0,0,1,1,0
"112030379",2019,2,0,5,1,2,45,0
"112030380",2019,0,0,1,2,0,22,0
"112030381",2019,0,0,2,2,0,6,0
"112030601",2019,0,0,0,0,0,4,0
"112030608",2019,1,1,3,0,0,46,0
"112030610",2019,0,30,0,0,30,6,0
"112030615",2019,1,0,2,0,0,1,0
"112030616",2019,0,1,0,3,1,1,0
"112030617",2019,0,0,0,0,0,0,0
"112030618",2019,1,1,0,0,0,6,0
"112030619",2019,0,0,0,0,0,5,0
"112030620",2019,2,0,3,0,0,8,0
"112031001",2019,1,0,2,0,3,13,0
"112031003",2019,0,0,0,0,0,0,3
"112031004",2019,1,0,4,0,1,2,0
"112031008",2019,1,0,3,0,1,0,0
"112031009",2019,1,0,7,0,0,3,0
"112031010",2019,0,0,5,0,1,5,0
"112031012",2019,0,0,0,1,0,1,0
"112031013",2019,4,0,0,0,1,2,0
"112031014",2019,1,1,2,0,0,4,0
"112031015",2019,1,0,2,0,0,3,0
"112031017",2019,0,1,1,0,0,5,0
"112031018",2019,0,0,3,0,1,4,0
"112031019",2019,0,1,5,0,0,5,0
"112031020",2019,0,0,1,0,1,1,0
"112031304",2019,0,0,0,13,0,4,0
"112031308",2019,0,0,1,2,0,20,0
"112031309",2019,1,0,2,0,5,28,0
"112031311",2019,1,0,6,9,1,50,0
"112031313",2019,0,0,4,0,0,4,0
"112031316",2019,0,0,2,0,0,6,0
"112031317",2019,0,0,0,0,0,13,0
"112031323",2019,0,0,2,2,4,6,0
"112031324",2019,0,0,3,0,0,6,0
"112031325",2019,0,0,0,0,1,3,0
"112031328",2019,0,1,2,2,1,5,0
"112031330",2019,0,0,0,0,1,2,0
"112031331",2019,0,0,0,0,0,2,0
"112031335",2019,5,0,8,3,5,28,0
"112031337",2019,0,0,2,1,1,2,0
"112031340",2019,0,0,0,3,0,7,0
"112031342",2019,0,0,2,16,0,16,0
"112031350",2019,2,0,4,0,0,4,0
"112031352",2019,0,0,4,3,2,7,0
"112031354",2019,0,0,4,0,61,8,0
"112031355",2019,1,0,3,0,3,4,0
"112031359",2019,0,0,0,0,1,4,0
"112031360",2019,1,2,12,14,4,35,0
"112031361",2019,0,0,0,0,0,4,0
"112031362",2019,3,0,5,4,2,7,0
"112031363",2019,5,0,5,6,0,8,0
"112031364",2019,0,4,1,0,2,65,0
"112031365",2019,0,0,0,0,0,10,0
"112031366",2019,3,0,23,6,1,29,0
"112031367",2019,1,0,4,4,1,9,0
"112031368",2019,3,0,1,0,0,16,0
"112031369",2019,4,0,4,5,5,22,0
"112031370",2019,3,0,2,3,1,15,0
"119030401",2019,0,2,2,0,27,6,0
"119030404",2019,0,3,4,0,0,64,0
"119030405",2019,0,0,0,2,0,1,0
"119030406",2019,0,2,3,0,0,5,0
"119030407",2019,1,36,3,2,3,235,0
"119030408",2019,6,1,2,3,0,33,0
"119030413",2019,0,4,4,15,0,45,0
"119030415",2019,0,9,4,0,36,13,0
"119030418",2019,0,6,4,7,1,72,0
"119030419",2019,0,7,0,7,0,87,0
"119030420",2019,0,2,0,0,17,23,0
"119030421",2019,0,1,12,3,7,40,0
"119030705",2019,0,0,2,0,0,5,0
"119030708",2019,0,0,1,3,6,12,0
"119030709",2019,0,0,0,4,2,10,0
"119030712",2019,0,0,1,0,0,7,0
"119030714",2019,1,0,1,5,0,9,0
"119030716",2019,0,0,0,0,0,18,0
"119030719",2019,0,0,0,0,0,6,0
"119030722",2019,0,0,0,0,0,9,0
"119030723",2019,0,0,5,0,0,16,0
"119030724",2019,0,0,4,0,1,27,0
"119030725",2019,0,0,2,0,2,2,0
"119030726",2019,1,0,1,1,0,9,0
"119030728",2019,1,0,1,7,0,13,0
"119030729",2019,0,0,0,0,0,11,0
"119030730",2019,0,0,3,0,1,35,0
"119030733",2019,0,1,0,0,0,7,0
"119030736",2019,0,0,0,0,0,2,0
"119030737",2019,0,0,0,3,0,2,0
"119030738",2019,1,1,0,0,11,25,0
"119030739",2019,0,0,0,0,0,9,0
"119030740",2019,0,0,0,0,0,3,0
"119030741",2019,0,0,0,30,0,26,0
"119030742",2019,1,0,2,5,0,24,0
"119030743",2019,0,0,0,0,0,4,0
"119030744",2019,0,0,0,0,17,73,0
"119030801",2019,0,0,3,0,0,16,0
"119030804",2019,0,0,0,1,0,9,0
"119030806",2019,2,0,0,0,5,10,0
"119030807",2019,1,0,2,0,0,10,0
"119030808",2019,0,0,0,0,0,3,0
"119030812",2019,0,0,0,0,0,15,0
"119030813",2019,0,0,0,0,0,4,0
"119030815",2019,0,0,2,0,0,18,0
"119030820",2019,0,0,11,0,1,10,0
"119030821",2019,0,0,0,9,0,5,0
"119030823",2019,0,0,7,0,0,37,0
"119030824",2019,0,0,1,0,1,41,0
"119030827",2019,0,0,2,1,0,32,0
"119030828",2019,0,0,0,0,0,16,0
"119030830",2019,0,0,0,0,0,1,0
"119030831",2019,0,0,4,0,8,7,0
"119030832",2019,0,0,0,0,0,33,7
"119030835",2019,0,0,0,0,0,11,0
"119030836",2019,0,0,2,0,0,1,0
"119030837",2019,0,0,6,1,0,6,0
"119030838",2019,0,0,0,0,1,13,0
"119030840",2019,1,0,0,0,0,32,0
"119030842",2019,0,0,4,0,0,4,0
"119030850",2019,0,0,0,0,0,4,0
"119030854",2019,0,0,7,0,0,11,0
"119030857",2019,0,0,0,0,0,26,0
"119030858",2019,1,0,2,11,0,31,0
"119030865",2019,1,3,15,10,6,103,0
"119030866",2019,0,0,0,0,0,28,0
"119030868",2019,0,0,2,1,3,16,0
"119030871",2019,0,0,5,0,0,16,0
"119030875",2019,0,0,16,2,5,31,0
"119030876",2019,0,0,0,1,0,10,0
"119030877",2019,0,0,0,9,0,9,0
"119030878",2019,3,0,2,31,2,36,0
"119030879",2019,0,0,3,12,0,7,0
"119030880",2019,0,0,4,30,0,18,0
"119030881",2019,0,0,0,0,2,2,0
"119030882",2019,0,1,0,5,0,42,0
"119030883",2019,1,0,3,3,1,60,0
"119030884",2019,0,0,0,0,0,0,0
"119030885",2019,0,1,0,3,2,17,0
"119030886",2019,0,0,4,2,5,18,0
"119030887",2019,3,0,4,17,7,28,0
"119030888",2019,1,0,0,4,0,32,0
"119030889",2019,0,0,0,3,2,19,0
"119030890",2019,1,0,7,0,0,38,0
"119030891",2019,5,2,0,0,0,7,0
"119030906",2019,0,1,4,0,0,13,0
"119030908",2019,1,0,2,0,0,46,0
"119030912",2019,0,0,0,0,0,8,0
"119030913",2019,0,1,4,9,0,3,0
"119030914",2019,1,1,2,101,1,53,0
"119030915",2019,0,0,0,0,0,25,0
"119030917",2019,1,0,0,2,1,2,0
"119030919",2019,1,0,1,3,1,7,0
"119030921",2019,1,1,2,0,0,21,0
"119030922",2019,0,0,0,0,0,16,0
"119030923",2019,1,0,4,5,1,5,0
"119030924",2019,1,1,5,0,3,11,0
"119030925",2019,0,1,0,0,0,6,0
"119030926",2019,2,0,0,2,0,8,0
"119030927",2019,0,0,1,0,0,3,0
"119030929",2019,0,0,1,2,0,3,0
"119030930",2019,2,0,2,22,4,63,0
"119030931",2019,0,0,13,0,5,21,0
"119030932",2019,4,0,3,22,3,15,0
"119030933",2019,2,1,2,0,0,5,0
"119030934",2019,4,2,6,6,2,34,0
"119030935",2019,6,2,0,2,0,13,0
"119031105",2019,0,0,0,0,0,3,0
"119031107",2019,0,0,4,0,0,5,0
"119031108",2019,0,2,0,0,0,6,0
"119031109",2019,3,1,0,0,2,1,0
"119031110",2019,0,1,0,1,0,3,0
"119031111",2019,2,0,0,0,0,0,0
"119031112",2019,0,0,0,0,2,2,0
"119031113",2019,1,2,3,0,1,11,0
"119031115",2019,1,0,0,0,0,2,0
"119031118",2019,5,0,3,1,4,2,0
"119031120",2019,0,0,1,0,0,4,1
"119031122",2019,1,0,1,0,0,1,0
"119031123",2019,0,2,1,5,1,2,0
"119031124",2019,2,0,0,0,0,12,0
"119031125",2019,0,0,1,0,0,3,0
"119031126",2019,2,2,2,0,0,3,0
"119031204",2019,0,0,11,4,0,32,0
"119031206",2019,0,0,1,0,1,4,0
"119031210",2019,0,0,0,0,0,4,0
"119031212",2019,2,0,2,3,9,10,0
"119031213",2019,0,0,0,0,0,16,0
"119031215",2019,0,1,3,2,3,23,0
"119031216",2019,1,0,1,2,1,7,0
"119031219",2019,6,2,2,1,0,27,0
"119031221",2019,0,0,2,1,0,24,0
"119031223",2019,0,0,1,0,0,40,0
"119031224",2019,0,0,0,0,0,17,0
"119031225",2019,0,0,0,0,33,42,0
"119031227",2019,0,0,0,8,0,2,0
"119031230",2019,0,0,0,0,0,6,1
"119031232",2019,0,0,0,0,0,2,0
"119031233",2019,1,0,2,0,0,129,0
"119031234",2019,0,0,0,0,0,0,0
"119031235",2019,0,0,0,8,0,1,13
"119031239",2019,0,0,5,0,0,7,0
"119031241",2019,0,0,3,0,9,7,0
"119031242",2019,0,0,0,0,0,6,0
"119031247",2019,0,0,3,0,0,21,0
"119031249",2019,0,0,0,0,2,11,0
"119031250",2019,0,0,3,0,0,42,0
"119031251",2019,0,0,0,5,0,13,0
"119031252",2019,0,0,0,0,0,18,0
"119031253",2019,1,0,10,1,1,30,0
"119031254",2019,0,0,14,0,1,28,0
"119031255",2019,2,0,2,7,0,101,0
"119031256",2019,1,3,1,4,3,19,0
"119031257",2019,1,0,1,0,0,46,0
"119031258",2019,0,0,2,1,0,22,0
"119031259",2019,2,0,6,3,1,21,0
"119031260",2019,1,1,2,1,3,19,0
"119031401",2019,0,0,1,0,0,14,0
"119031404",2019,0,0,0,0,0,3,0
"119031406",2019,1,0,2,0,0,37,0
"119031408",2019,0,0,1,0,0,12,0
"119031409",2019,1,0,8,9,0,41,0
"119170501",2019,0,7,4,14,0,298,0
"119170502",2019,0,5,0,0,2,16,0
"119170505",2019,1,9,0,0,4,83,0
"119170508",2019,0,5,0,0,0,41,0
"119170509",2019,0,9,5,0,0,13,0
"119170510",2019,0,3,0,0,3,9,0
"11A010402",2019,2,27,9,3,1,55,0
"11A010407",2019,1,0,5,0,3,2,0
"11A010409",2019,0,39,3,0,0,3,0
"11A010411",2019,1,2,3,0,0,2,0
"11A010413",2019,0,1,2,0,1,8,0
"11A010414",2019,0,2,4,1,8,7,0
"11A010415",2019,0,1,4,0,3,7,0
"11A010416",2019,0,4,9,7,5,23,0
"11A010417",2019,1,1,2,11,0,4,0
"11A010418",2019,0,1,1,0,1,9,0
"11A010419",2019,0,2,1,4,0,5,0
"11A010420",2019,0,0,0,0,0,0,0
"11A010421",2019,1,6,5,5,8,15,0
"11A010422",2019,0,0,0,0,1,2,0
"11A010423",2019,0,5,1,3,1,15,0
"11A010424",2019,0,4,3,1,0,2,0
"11A010702",2019,0,0,0,0,0,0,0
"11A010704",2019,0,0,0,0,0,0,0
"11A010705",2019,0,0,0,0,0,0,0
"11A010706",2019,0,0,6,4,0,0,0
"11A010901",2019,0,0,1,0,1,1,0
"11A010902",2019,1,0,0,0,0,0,0
"11A010904",2019,0,0,2,5,1,0,0
"11A010907",2019,0,0,0,1,0,0,0
"11A010908",2019,0,0,0,0,0,0,0
"11A010913",2019,0,0,0,3,0,2,0
"11A010914",2019,0,0,0,4,1,0,0
"11A010916",2019,0,0,3,4,0,0,0
"11A010917",2019,3,0,0,0,0,0,0
"11A010918",2019,0,0,0,0,0,5,0
"11A010919",2019,0,0,0,0,0,0,0
"11A010921",2019,0,0,0,0,0,0,0
"11A010922",2019,0,0,31,11,1,1,0
"11A010924",2019,0,0,0,0,0,1,0
"11A010925",2019,0,0,0,1,0,0,0
"11A010926",2019,0,1,6,25,1,1,0
"11A010932",2019,0,1,1,6,0,2,0
"11A010933",2019,0,1,29,22,11,2,0
"11A010934",2019,2,0,3,4,5,6,0
"11A010935",2019,3,0,11,20,3,2,0
"11A010936",2019,2,0,1,6,1,0,0
"11A011301",2019,0,0,2,0,0,4,0
"11A011302",2019,0,0,1,1,1,0,0
"11A011303",2019,0,0,0,0,0,0,0
"11A011304",2019,0,0,0,0,0,0,0
"11A011305",2019,0,0,3,0,3,0,0
"11A011310",2019,0,0,1,3,0,7,0
"11A011315",2019,1,0,3,1,0,0,0
"11A011318",2019,0,0,0,2,0,0,0
"11A011319",2019,1,0,6,4,4,2,0
"11A011320",2019,0,0,0,0,1,0,0
"11A011321",2019,2,0,5,1,0,1,0
"11A011322",2019,2,0,6,3,1,0,0
"11A011601",2019,0,0,0,0,3,0,0
"11A011901",2019,0,5,9,0,1,15,0
"11A011902",2019,0,0,9,4,2,14,0
"11A011903",2019,0,0,1,0,0,6,0
"11A011905",2019,0,0,4,3,9,1,0
"11A011906",2019,1,2,5,8,3,42,0
"11A011907",2019,0,0,4,3,0,25,0
"11A011910",2019,1,1,3,3,1,4,0
"11A130405",2019,0,4,0,0,0,2,0
"11A130408",2019,4,0,3,14,3,12,0
"11A130412",2019,2,0,0,0,0,8,0
"11A130413",2019,1,0,1,3,2,25,1
"11A130414",2019,1,2,2,2,2,21,0
"11A130415",2019,2,2,2,25,2,40,0
"11A130416",2019,0,0,5,0,1,5,0
"11A130601",2019,6,0,1,7,0,8,0
"11A130603",2019,4,0,0,15,0,7,0
"11A130608",2019,5,0,0,2,1,2,0
"11A130609",2019,0,20,1,1,0,5,0
"11A130613",2019,1,0,1,0,0,8,0
"11A130616",2019,0,0,0,0,0,0,0
"11A130617",2019,0,0,5,0,0,2,0
"11A130618",2019,2,0,5,44,0,3,1
"11A130619",2019,1,0,1,0,1,6,0
"11A130620",2019,0,0,2,0,0,0,0
