"NutsID","year","Cereals","Dried pulses","Temporary grasses and grazings","Fodder plants","Potatoes","Sugarbeets","Industrial crops","Fresh vegetables","Flowers and ornamental plants","Other temporary crops"
"111160709",2009,12,1,10,39,1,0,0,0,0,0
"111160710",2009,12,1,0,7,2,0,0,0,0,0
"111160713",2009,57,2,1,59,6,0,0,0,0,0
"111160714",2009,39,0,4,84,3,0,0,1,0,0
"111160716",2009,125,8,0,362,14,0,0,0,2,1
"111160717",2009,22,2,0,20,2,0,0,0,0,0
"111160718",2009,57,3,2,91,7,0,0,0,0,2
"111160719",2009,15,0,2,21,2,0,0,0,0,0
"111160721",2009,29,3,0,177,3,0,0,0,0,0
"111160724",2009,32,2,20,72,2,0,0,1,0,0
"111160726",2009,45,2,6,57,2,0,0,0,0,1
"111160727",2009,52,1,4,96,3,0,0,0,0,0
"111160728",2009,52,2,8,82,3,0,0,0,0,8
"111160729",2009,18,1,10,18,1,0,0,0,0,0
"111160734",2009,44,0,14,201,1,0,0,1,1,2
"111160737",2009,134,8,5,204,7,0,0,1,0,1
"111160739",2009,50,3,4,56,6,0,0,3,0,0
"111160740",2009,13,1,1,43,2,0,0,0,0,0
"111160742",2009,9,1,0,6,1,0,0,0,0,0
"111160743",2009,24,1,1,19,1,0,0,0,0,1
"111160744",2009,48,2,2,54,2,0,0,0,0,0
"111160745",2009,16,1,3,32,2,0,0,0,0,1
"111160746",2009,24,6,10,34,3,0,0,0,0,0
"111160747",2009,51,2,6,55,4,0,0,0,0,0
"111160750",2009,44,3,0,25,4,0,0,0,0,2
"111160752",2009,9,0,1,29,1,0,0,0,2,0
"111160753",2009,88,1,23,272,1,0,0,0,1,0
"111160754",2009,89,2,17,222,3,0,0,2,0,0
"111160755",2009,17,2,10,13,3,0,0,0,0,0
"111160756",2009,52,2,8,122,3,0,0,0,1,0
"111160757",2009,81,4,8,42,6,0,0,4,3,0
"111160758",2009,111,7,2,134,3,0,0,2,0,0
"111160759",2009,22,3,54,36,4,0,0,1,0,0
"111160760",2009,80,5,0,280,2,0,0,0,0,0
"111160802",2009,11,1,3,8,2,0,0,0,0,0
"111160803",2009,65,0,0,127,0,0,0,2,0,0
"111160805",2009,86,1,37,60,2,0,0,0,2,0
"111160806",2009,11,0,0,13,0,0,0,0,0,0
"111160808",2009,53,0,6,48,2,0,0,1,0,0
"111160812",2009,65,1,0,4,3,0,0,1,0,0
"111160816",2009,20,0,0,78,0,0,0,0,1,0
"111160817",2009,37,0,41,64,3,0,0,1,0,0
"111160818",2009,23,2,1,21,4,0,0,0,0,0
"111160819",2009,52,0,57,60,3,0,0,0,0,0
"111160820",2009,28,1,4,27,2,0,0,2,2,0
"111160901",2009,12,0,0,75,21,0,0,0,0,0
"111160902",2009,55,1,2,59,2,0,0,2,2,0
"111160903",2009,10,0,2,6,1,0,0,0,0,1
"111160904",2009,29,0,11,77,2,0,0,1,0,0
"111160905",2009,26,0,0,94,4,0,0,0,0,0
"111160908",2009,33,0,1,327,5,0,0,2,1,0
"111160910",2009,54,3,0,73,5,0,0,1,0,0
"111160911",2009,1,0,0,1,0,0,0,0,0,0
"111160914",2009,19,0,11,94,2,0,0,0,0,0
"111160915",2009,54,0,6,40,11,0,0,0,1,1
"111160920",2009,17,0,10,25,3,0,0,0,0,0
"111160922",2009,11,2,1,4,2,0,0,6,0,0
"111160923",2009,12,0,5,42,1,0,0,0,1,0
"111160925",2009,50,1,30,95,9,0,0,0,0,0
"111160926",2009,35,1,0,201,5,0,0,2,0,0
"111160928",2009,60,1,6,120,1,0,0,1,0,0
"111160935",2009,51,2,9,85,4,0,0,1,3,0
"111160938",2009,36,0,0,69,2,0,0,0,0,0
"111160940",2009,25,0,5,98,1,0,0,2,5,0
"111160941",2009,94,2,6,194,7,0,0,6,6,0
"111160942",2009,26,0,1,58,0,0,0,0,0,0
"111160943",2009,83,4,14,148,9,0,0,0,0,0
"111160944",2009,56,1,3,158,4,0,0,0,17,0
"111160945",2009,72,1,20,84,5,0,0,1,0,0
"111160946",2009,91,4,13,91,10,0,0,1,1,0
"111160947",2009,45,0,4,111,3,0,0,1,1,1
"111160948",2009,16,1,4,43,2,0,0,0,0,0
"111161003",2009,14,0,10,35,2,0,0,0,0,0
"111161004",2009,20,2,6,53,1,0,0,0,0,0
"111161006",2009,11,0,0,27,0,0,0,0,0,0
"111161007",2009,5,0,1,2,0,0,0,1,0,0
"111161009",2009,5,0,8,14,0,0,0,0,0,0
"111161012",2009,11,1,22,5,1,0,0,0,0,0
"111161013",2009,9,1,3,16,1,0,0,0,0,0
"111161016",2009,35,2,11,47,3,0,0,0,0,0
"111161017",2009,8,1,17,6,1,0,0,0,0,0
"111161018",2009,40,2,9,143,1,0,0,0,0,0
"111161019",2009,2,0,5,2,0,0,0,0,0,0
"112030102",2009,33,2,1,66,1,0,0,0,1,0
"112030104",2009,11,0,0,8,0,0,0,0,0,0
"112030105",2009,34,1,8,30,0,0,0,0,0,0
"112030107",2009,28,0,1,67,0,0,0,2,0,0
"112030108",2009,25,0,3,59,0,0,0,1,0,0
"112030111",2009,48,1,9,32,0,0,0,2,0,0
"112030112",2009,31,0,0,50,0,0,0,0,0,0
"112030113",2009,22,0,2,28,1,0,0,0,0,0
"112030118",2009,27,0,0,128,1,0,0,1,0,0
"112030119",2009,18,1,23,16,0,0,0,1,0,0
"112030120",2009,36,2,15,22,0,0,0,0,0,0
"112030125",2009,25,1,11,46,0,0,0,17,2,0
"112030126",2009,38,1,25,41,0,0,0,0,0,0
"112030127",2009,29,1,14,64,0,0,0,2,0,0
"112030128",2009,27,1,1,24,0,0,0,0,0,0
"112030129",2009,64,1,5,89,0,0,0,2,0,0
"112030201",2009,17,0,0,272,2,0,0,1,0,0
"112030202",2009,3,0,0,92,0,0,0,0,0,0
"112030203",2009,18,0,3,110,0,0,0,1,0,0
"112030205",2009,21,0,0,80,0,0,0,0,0,0
"112030206",2009,13,0,1,167,0,0,0,0,0,0
"112030208",2009,6,0,0,171,1,0,0,0,1,0
"112030209",2009,2,0,3,71,1,0,0,0,0,0
"112030210",2009,2,0,0,26,0,0,0,0,0,0
"112030212",2009,10,0,1,78,0,0,0,1,0,0
"112030213",2009,8,0,0,82,0,0,0,0,0,0
"112030215",2009,26,1,0,300,3,0,0,21,0,0
"112030216",2009,10,0,0,186,1,0,0,0,0,0
"112030218",2009,18,0,0,100,1,0,0,0,0,0
"112030220",2009,5,0,0,153,1,0,0,0,0,0
"112030221",2009,3,0,1,156,1,0,0,0,1,0
"112030224",2009,12,0,0,236,0,0,0,0,0,0
"112030228",2009,12,1,0,950,6,0,0,11,0,0
"112030234",2009,12,0,0,269,0,0,0,5,0,0
"112030235",2009,16,0,10,165,5,0,0,2,1,0
"112030237",2009,12,0,0,166,1,0,0,1,0,0
"112030242",2009,15,0,0,70,0,0,0,0,0,0
"112030243",2009,14,0,3,314,1,0,0,1,0,0
"112030244",2009,7,1,0,904,4,0,0,0,0,0
"112030245",2009,3,0,1,373,0,0,0,0,0,0
"112030247",2009,27,1,4,121,2,0,0,1,1,0
"112030252",2009,20,0,0,128,2,0,0,5,0,0
"112030254",2009,21,0,3,144,1,0,0,0,0,0
"112030255",2009,15,0,0,174,0,0,0,0,0,0
"112030256",2009,13,1,2,145,1,0,0,0,0,0
"112030257",2009,12,0,0,605,2,0,0,0,0,0
"112030259",2009,3,0,0,66,0,0,0,1,0,0
"112030260",2009,36,0,0,125,1,0,0,0,0,0
"112030261",2009,28,0,0,217,3,0,0,0,0,0
"112030263",2009,5,1,0,251,1,0,0,2,0,0
"112030264",2009,23,0,4,492,3,0,0,1,0,0
"112030265",2009,12,0,0,180,1,0,0,0,0,0
"112030268",2009,14,0,1,59,0,0,0,0,0,0
"112030272",2009,7,0,1,75,0,0,0,0,0,0
"112030277",2009,9,0,0,82,0,0,0,0,0,0
"112030279",2009,8,0,0,83,1,0,0,0,0,0
"112030282",2009,11,0,0,219,0,0,0,0,0,0
"112030283",2009,8,0,3,98,2,0,0,0,0,0
"112030287",2009,11,1,0,309,3,0,0,11,0,0
"112030290",2009,32,0,8,134,1,0,0,0,0,0
"112030291",2009,20,2,5,336,2,0,0,0,0,0
"112030292",2009,36,0,0,175,1,0,0,1,2,0
"112030293",2009,9,3,1,453,2,0,0,1,0,0
"112030294",2009,22,0,9,159,1,0,0,1,0,0
"112030295",2009,21,1,0,375,1,0,0,1,0,0
"112030296",2009,21,0,8,1494,6,0,0,7,0,0
"112030297",2009,43,0,0,190,4,0,0,2,1,0
"112030298",2009,9,0,3,15,1,0,0,0,0,0
"112030299",2009,14,0,0,138,1,0,0,1,0,0
"1120302FA",2009,23,1,2,694,1,0,0,16,2,0
"1120302FB",2009,11,0,0,619,4,0,0,1,0,0
"1120302FC",2009,19,1,0,198,1,0,0,0,0,0
"1120302FD",2009,27,0,1,331,1,0,0,1,0,0
"1120302FE",2009,24,0,6,432,2,0,0,1,0,0
"1120302FF",2009,34,0,4,107,2,0,0,0,0,0
"1120302FG",2009,23,0,1,1018,2,0,0,3,0,0
"1120302FH",2009,47,1,1,537,4,0,0,4,4,0
"112030301",2009,116,0,9,243,5,0,0,5,0,0
"112030312",2009,38,0,0,134,0,0,0,0,0,0
"112030313",2009,27,0,0,96,1,0,0,0,0,0
"112030315",2009,12,0,1,62,0,0,0,0,0,0
"112030319",2009,3,0,0,3,1,0,0,0,0,0
"112030322",2009,14,0,0,37,1,0,0,0,0,0
"112030325",2009,35,0,0,126,1,0,0,0,0,0
"112030330",2009,32,0,0,40,1,0,0,1,0,0
"112030331",2009,53,0,0,154,2,0,0,4,0,0
"112030334",2009,29,0,8,216,2,0,0,0,0,0
"112030336",2009,39,0,2,137,1,0,0,0,0,0
"112030338",2009,5,0,1,84,0,0,0,0,0,0
"112030349",2009,0,0,0,0,0,0,0,0,0,0
"112030351",2009,2,0,0,2,1,0,0,0,0,0
"112030354",2009,25,0,2,100,0,0,0,0,0,0
"112030355",2009,41,0,0,116,1,0,0,0,0,0
"112030356",2009,8,0,1,31,0,0,0,0,0,0
"112030357",2009,27,0,1,34,1,0,0,0,0,0
"112030363",2009,29,0,10,246,1,0,0,1,2,0
"112030364",2009,8,1,1,12,1,0,0,1,1,0
"112030365",2009,0,0,0,1,0,0,0,0,0,0
"112030366",2009,80,0,0,146,1,0,0,0,0,0
"112030367",2009,58,0,2,127,2,0,0,0,0,0
"112030368",2009,67,1,5,133,2,0,0,1,0,0
"112030369",2009,46,0,0,318,3,0,0,6,0,0
"112030370",2009,49,0,1,129,3,0,1,2,0,0
"112030371",2009,23,0,1,52,2,0,0,2,0,0
"112030372",2009,15,2,3,57,1,0,0,1,0,0
"112030373",2009,34,0,5,74,2,0,0,1,0,0
"112030374",2009,64,0,0,162,1,0,0,11,0,0
"112030375",2009,29,0,0,166,2,0,0,4,0,0
"112030376",2009,47,0,3,96,1,0,0,0,0,0
"112030377",2009,33,0,0,43,2,0,0,2,0,0
"112030378",2009,16,0,0,14,5,0,0,1,0,0
"112030379",2009,72,0,0,166,3,0,0,12,0,0
"112030380",2009,24,0,2,59,1,0,0,0,0,0
"112030381",2009,27,2,13,56,1,0,0,0,0,0
"112030601",2009,31,1,0,56,0,0,0,7,0,0
"112030608",2009,47,0,4,103,1,0,0,1,0,0
"112030610",2009,19,0,0,235,2,0,0,4,0,0
"112030615",2009,30,0,1,112,1,0,0,2,0,0
"112030616",2009,44,1,1,248,8,0,0,165,6,0
"112030617",2009,30,1,3,89,11,0,0,58,0,0
"112030618",2009,28,2,2,790,8,0,0,58,0,0
"112030619",2009,33,1,0,699,7,0,0,54,0,0
"112030620",2009,41,1,13,163,5,0,0,1,0,0
"112031001",2009,25,1,34,23,0,0,0,0,0,0
"112031003",2009,1,0,6,1,0,0,0,0,0,0
"112031004",2009,13,2,54,11,0,0,0,1,0,0
"112031008",2009,5,1,34,5,0,0,0,0,0,0
"112031009",2009,22,0,21,26,0,0,0,0,0,0
"112031010",2009,9,0,14,2,0,0,0,0,0,0
"112031012",2009,16,0,14,8,0,0,0,0,0,0
"112031013",2009,23,5,2,18,4,0,0,1,0,0
"112031014",2009,27,3,24,14,0,0,0,0,0,0
"112031015",2009,23,1,0,20,1,0,0,1,0,0
"112031017",2009,28,0,13,31,1,0,0,0,0,0
"112031018",2009,24,1,119,29,0,0,0,0,0,0
"112031019",2009,50,2,53,36,0,0,0,0,0,0
"112031020",2009,11,0,99,32,0,0,0,0,0,0
"112031304",2009,31,2,8,106,1,0,0,0,1,0
"112031308",2009,94,0,0,165,1,0,0,3,17,0
"112031309",2009,32,0,18,78,2,0,0,0,0,0
"112031311",2009,38,1,1,102,1,0,0,0,0,0
"112031313",2009,20,2,11,35,2,0,0,0,0,0
"112031316",2009,44,2,9,70,1,0,0,0,0,0
"112031317",2009,10,0,4,38,3,0,0,0,0,0
"112031323",2009,23,1,23,79,2,0,0,1,1,0
"112031324",2009,23,0,0,52,1,0,0,0,0,0
"112031325",2009,13,1,0,40,1,0,0,2,0,0
"112031328",2009,30,1,44,45,2,0,0,2,0,0
"112031330",2009,24,0,3,45,1,0,0,2,0,0
"112031331",2009,32,1,4,37,1,0,0,0,0,0
"112031335",2009,16,1,0,66,2,0,0,0,0,0
"112031337",2009,17,1,7,32,1,0,0,0,1,0
"112031340",2009,2,0,0,5,0,0,0,0,0,0
"112031342",2009,69,0,1,131,0,0,0,14,0,0
"112031350",2009,41,3,0,49,2,0,0,0,0,0
"112031352",2009,25,0,0,194,3,0,0,6,0,0
"112031354",2009,10,1,4,81,1,0,0,2,0,0
"112031355",2009,33,1,94,36,1,0,0,1,0,0
"112031359",2009,27,4,208,34,6,0,0,1,0,0
"112031360",2009,214,11,129,287,17,0,0,1,0,1
"112031361",2009,61,2,0,79,4,0,0,0,0,0
"112031362",2009,40,0,4,77,2,0,0,0,1,0
"112031363",2009,26,3,22,77,4,0,0,0,1,0
"112031364",2009,32,1,8,196,2,0,0,0,1,0
"112031365",2009,38,1,34,72,2,0,0,1,0,0
"112031366",2009,42,2,12,117,3,0,0,1,1,0
"112031367",2009,76,6,29,77,5,0,0,1,0,0
"112031368",2009,29,1,29,69,1,0,0,0,0,0
"112031369",2009,73,4,30,84,7,0,0,0,0,0
"112031370",2009,42,3,16,107,3,0,0,1,0,0
"119030401",2009,34,1,47,45,1,0,0,0,0,0
"119030404",2009,25,0,21,102,0,0,0,0,0,0
"119030405",2009,23,1,53,50,0,0,0,0,0,0
"119030406",2009,25,1,112,33,0,0,0,0,0,0
"119030407",2009,96,1,57,91,0,0,0,0,0,0
"119030408",2009,39,1,7,37,1,0,0,0,0,0
"119030413",2009,28,1,16,30,4,0,0,0,0,0
"119030415",2009,97,1,3,90,0,0,0,0,0,0
"119030418",2009,52,4,14,68,12,0,0,0,0,0
"119030419",2009,62,2,11,40,0,0,0,0,0,0
"119030420",2009,66,0,33,57,4,0,0,0,0,0
"119030421",2009,76,4,55,103,6,0,0,0,0,0
"119030705",2009,23,3,3,34,3,0,0,0,0,1
"119030708",2009,36,1,11,48,4,0,0,1,0,0
"119030709",2009,31,1,34,40,2,0,0,1,0,0
"119030712",2009,26,2,23,36,3,0,0,0,0,0
"119030714",2009,52,5,24,52,6,0,0,0,0,0
"119030716",2009,7,1,12,16,1,0,0,0,0,0
"119030719",2009,37,2,11,36,1,0,0,0,0,0
"119030722",2009,56,1,10,69,3,0,0,1,0,0
"119030723",2009,38,0,8,94,2,0,0,0,0,0
"119030724",2009,33,4,30,39,4,0,1,0,0,0
"119030725",2009,11,1,2,16,0,0,2,0,0,0
"119030726",2009,29,1,17,39,2,0,0,0,0,0
"119030728",2009,61,5,41,168,6,0,0,0,0,0
"119030729",2009,15,2,7,22,2,0,0,0,0,0
"119030730",2009,39,4,12,34,1,0,0,0,0,0
"119030733",2009,45,2,13,56,4,0,9,0,0,0
"119030736",2009,20,1,17,28,3,0,0,0,0,0
"119030737",2009,37,3,48,70,4,0,0,0,0,0
"119030738",2009,32,3,16,26,3,0,0,2,0,0
"119030739",2009,15,2,14,36,3,0,0,0,2,0
"119030740",2009,25,2,7,180,3,0,0,0,0,0
"119030741",2009,58,1,27,101,4,0,0,1,0,0
"119030742",2009,31,3,20,42,1,0,0,2,0,0
"119030743",2009,50,5,109,97,5,0,0,0,0,0
"119030744",2009,85,2,64,71,2,0,0,0,0,0
"119030801",2009,15,0,7,20,0,0,0,0,0,0
"119030804",2009,7,0,0,53,0,0,0,1,0,0
"119030806",2009,14,0,0,28,1,0,0,0,0,0
"119030807",2009,45,0,0,134,2,0,0,2,0,0
"119030808",2009,18,0,0,99,1,0,0,2,0,0
"119030812",2009,9,0,0,11,0,0,0,4,0,0
"119030813",2009,3,0,3,27,0,0,0,7,0,0
"119030815",2009,39,0,0,93,1,0,0,16,0,0
"119030820",2009,32,2,1,27,1,0,0,1,0,0
"119030821",2009,8,0,0,33,1,0,0,4,0,0
"119030823",2009,15,0,0,107,1,0,0,2,0,0
"119030824",2009,67,0,0,71,0,0,0,0,0,0
"119030827",2009,28,0,5,166,1,0,0,1,0,0
"119030828",2009,21,0,0,44,0,0,0,4,0,0
"119030830",2009,13,0,4,37,1,0,0,1,0,0
"119030831",2009,9,0,0,11,1,0,0,0,0,0
"119030832",2009,3,0,0,2,0,0,0,0,15,0
"119030835",2009,17,0,0,37,2,0,0,2,0,0
"119030836",2009,9,0,0,44,3,0,0,1,0,0
"119030837",2009,27,0,0,20,4,0,0,0,0,0
"119030838",2009,45,0,0,141,2,0,0,7,6,0
"119030840",2009,25,0,5,82,3,0,0,9,0,0
"119030842",2009,10,0,0,33,1,0,0,0,0,0
"119030850",2009,8,0,0,30,0,0,0,0,0,0
"119030854",2009,24,0,0,96,2,0,0,6,0,0
"119030857",2009,5,0,0,80,0,0,0,8,0,0
"119030858",2009,23,0,0,51,0,0,0,2,0,0
"119030865",2009,122,1,0,153,1,0,0,3,0,0
"119030866",2009,26,1,0,24,2,0,0,29,0,0
"119030868",2009,17,0,0,54,1,0,0,13,0,0
"119030871",2009,20,0,0,43,0,0,0,20,0,0
"119030875",2009,34,0,8,22,4,0,0,3,0,0
"119030876",2009,41,0,1,104,2,0,0,6,1,0
"119030877",2009,28,5,0,55,1,0,0,3,0,0
"119030878",2009,89,2,16,109,1,0,0,1,0,0
"119030879",2009,6,3,0,59,0,0,0,0,0,0
"119030880",2009,39,1,5,149,1,0,0,1,0,0
"119030881",2009,13,0,0,80,0,0,0,15,7,0
"119030882",2009,42,0,0,91,1,0,0,1,0,0
"119030883",2009,47,0,0,162,2,0,0,1,0,0
"119030884",2009,2,0,0,0,0,0,0,2,0,0
"119030885",2009,23,0,0,121,1,0,0,2,0,0
"119030886",2009,28,0,0,180,0,0,0,1,0,0
"119030887",2009,48,3,2,103,4,0,0,2,0,0
"119030888",2009,44,0,1,49,1,0,0,0,0,0
"119030889",2009,27,0,1,37,0,0,0,4,0,0
"119030890",2009,28,0,8,363,0,0,0,0,0,0
"119030891",2009,30,0,0,16,2,0,0,3,2,0
"119030906",2009,32,0,0,38,3,0,0,0,0,0
"119030908",2009,19,0,7,108,0,0,0,0,0,0
"119030912",2009,6,0,0,5,0,0,0,0,0,0
"119030913",2009,39,1,2,45,2,0,0,1,0,0
"119030914",2009,22,0,1,28,0,0,0,0,0,0
"119030915",2009,8,0,1,30,0,0,0,0,0,0
"119030917",2009,30,1,14,84,0,0,0,0,0,0
"119030919",2009,27,0,1,33,1,0,0,0,0,0
"119030921",2009,24,1,0,50,0,0,0,0,0,0
"119030922",2009,4,0,1,154,0,0,0,0,0,0
"119030923",2009,33,1,0,76,1,0,0,0,0,0
"119030924",2009,24,1,30,26,0,0,0,0,0,0
"119030925",2009,26,1,41,44,1,0,0,0,0,0
"119030926",2009,11,0,0,10,1,0,0,0,0,0
"119030927",2009,27,1,4,37,1,0,0,0,0,0
"119030929",2009,9,1,5,27,0,0,0,0,1,0
"119030930",2009,21,0,0,48,1,0,0,0,0,0
"119030931",2009,30,1,28,46,1,0,0,1,0,0
"119030932",2009,19,0,4,60,1,0,0,0,8,0
"119030933",2009,19,3,13,17,1,0,0,0,0,0
"119030934",2009,52,3,2,74,1,0,0,0,0,0
"119030935",2009,71,3,0,114,1,0,0,0,0,0
"119031105",2009,18,4,13,22,0,0,0,0,0,0
"119031107",2009,14,3,15,27,0,0,0,0,0,0
"119031108",2009,46,2,0,47,3,0,0,0,0,0
"119031109",2009,18,2,9,39,3,0,0,0,0,1
"119031110",2009,21,3,15,27,1,0,0,0,0,0
"119031111",2009,20,0,0,22,3,0,0,1,0,0
"119031112",2009,15,3,7,22,3,0,0,0,0,0
